n_qubits,state_model,first_crossing_density,delta_from_uniform,ratio_to_uniform,perturbation_amplitude,perturbation_frequency,phase_relaxation_steps_mean,torsion_hysteresis_mean,volatility_index_mean,volatility_index_max,catastrophic_unraveling_amplitude,spread_min,spread_max,spread,crossing_seed_count,density_threshold,wall_runtime_ms
6,high-grade-bias,0.4,0.28,3.333333,0.2,51.25,7.333333,0.019487,0.07175,0.088026,0.2,0.4,0.4,0.0,2,0.12,45.63507
6,high-grade-bias,0.4,0.28,3.333333,0.6,51.25,21.0,0.05846,0.212907,0.261735,0.6,0.4,0.4,0.0,2,0.12,45.384238
6,high-grade-bias,0.4,0.28,3.333333,0.2,51.5,7.0,0.018839,0.069154,0.086751,0.2,0.4,0.4,0.0,2,0.12,48.421172
6,high-grade-bias,0.4,0.28,3.333333,0.6,51.5,20.166667,0.056515,0.205507,0.255566,0.6,0.4,0.4,0.0,2,0.12,51.440624
6,high-grade-bias,0.4,0.28,3.333333,0.2,51.75,6.0,0.016182,0.059373,0.082277,0.2,0.4,0.4,0.0,2,0.12,39.94903
6,high-grade-bias,0.4,0.28,3.333333,0.6,51.75,17.5,0.048547,0.176948,0.246831,0.6,0.4,0.4,0.0,2,0.12,45.214277
6,high-grade-bias,0.4,0.28,3.333333,0.2,52.0,6.166667,0.015927,0.059047,0.08637,0.2,0.4,0.4,0.0,2,0.12,52.842371
6,high-grade-bias,0.4,0.28,3.333333,0.6,52.0,17.333333,0.04778,0.174408,0.254423,0.6,0.4,0.4,0.0,2,0.12,47.806891
6,high-grade-bias,0.4,0.28,3.333333,0.2,52.25,7.166667,0.018443,0.068438,0.087765,0.2,0.4,0.4,0.0,2,0.12,47.870113
6,high-grade-bias,0.4,0.28,3.333333,0.6,52.25,19.833333,0.05533,0.201409,0.258608,0.6,0.4,0.4,0.0,2,0.12,49.55868
6,high-grade-bias,0.4,0.28,3.333333,0.2,52.5,7.5,0.020319,0.074471,0.086145,0.2,0.4,0.4,0.0,2,0.12,42.911003
6,high-grade-bias,0.4,0.28,3.333333,0.6,52.5,21.666667,0.060957,0.221461,0.253748,0.6,0.4,0.4,0.0,2,0.12,41.036636
6,high-grade-bias,0.4,0.28,3.333333,0.2,52.75,7.5,0.020253,0.074285,0.088022,0.2,0.4,0.4,0.0,2,0.12,43.971567
6,high-grade-bias,0.4,0.28,3.333333,0.6,52.75,21.666667,0.060758,0.220903,0.261722,0.6,0.4,0.4,0.0,2,0.12,61.217299
6,high-grade-bias,0.4,0.28,3.333333,0.2,53.0,6.833333,0.018452,0.067681,0.082564,0.2,0.4,0.4,0.0,2,0.12,44.586089
6,high-grade-bias,0.4,0.28,3.333333,0.6,53.0,19.833333,0.055356,0.20148,0.247693,0.6,0.4,0.4,0.0,2,0.12,48.846535
6,high-grade-bias,0.4,0.28,3.333333,0.2,53.25,6.833333,0.017998,0.06641,0.088037,0.2,0.4,0.4,0.0,2,0.12,35.933041
6,high-grade-bias,0.4,0.28,3.333333,0.6,53.25,19.5,0.053994,0.196885,0.261767,0.6,0.4,0.4,0.0,2,0.12,45.848852
6,high-grade-bias,0.4,0.28,3.333333,0.2,53.5,7.166667,0.01893,0.069802,0.087706,0.2,0.4,0.4,0.0,2,0.12,40.665061
6,high-grade-bias,0.4,0.28,3.333333,0.6,53.5,20.333333,0.056791,0.206672,0.258431,0.6,0.4,0.4,0.0,2,0.12,46.858673
6,high-grade-bias,0.4,0.28,3.333333,0.2,53.75,7.333333,0.019707,0.072367,0.087754,0.2,0.4,0.4,0.0,2,0.12,38.198558
6,high-grade-bias,0.4,0.28,3.333333,0.6,53.75,21.0,0.059121,0.214758,0.258576,0.6,0.4,0.4,0.0,2,0.12,43.915875
6,high-grade-bias,0.4,0.28,3.333333,0.2,54.0,7.333333,0.019901,0.07291,0.085441,0.2,0.4,0.4,0.0,2,0.12,46.509363
6,high-grade-bias,0.4,0.28,3.333333,0.6,54.0,21.333333,0.059703,0.217168,0.251636,0.6,0.4,0.4,0.0,2,0.12,42.185764
