n_qubits,state_model,first_crossing_density,delta_from_uniform,ratio_to_uniform,perturbation_amplitude,perturbation_frequency,phase_relaxation_steps_mean,torsion_hysteresis_mean,volatility_index_mean,volatility_index_max,catastrophic_unraveling_amplitude,spread_min,spread_max,spread,crossing_seed_count,density_threshold,wall_runtime_ms
6,uniform-random,0.12,,,0.2,86.0,13.833333,0.058935,0.127279,0.174314,0.2,0.12,0.12,0.0,2,0.12,41.911522
6,uniform-random,0.12,,,0.6,86.0,40.833333,0.176805,0.380275,0.520599,0.6,0.12,0.12,0.0,2,0.12,43.23144
6,uniform-random,0.12,,,0.0,88.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,41.777206
6,uniform-random,0.12,,,0.2,88.0,17.166667,0.073554,0.158621,0.177112,0.2,0.12,0.12,0.0,2,0.12,33.442626
6,uniform-random,0.12,,,0.6,88.0,51.0,0.220662,0.474692,0.531337,0.6,0.12,0.12,0.0,2,0.12,37.181968
6,uniform-random,0.12,,,0.0,90.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,38.949726
6,uniform-random,0.12,,,0.2,90.0,16.666667,0.070244,0.152122,0.173851,0.2,0.12,0.12,0.0,2,0.12,53.619927
6,uniform-random,0.12,,,0.6,90.0,48.833333,0.210733,0.453632,0.519209,0.6,0.12,0.12,0.0,2,0.12,39.005363
6,uniform-random,0.12,,,0.0,92.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,41.11123
6,uniform-random,0.12,,,0.2,92.0,15.5,0.066407,0.143213,0.177584,0.2,0.12,0.12,0.0,2,0.12,40.649678
6,uniform-random,0.12,,,0.6,92.0,46.0,0.199222,0.428465,0.532752,0.6,0.12,0.12,0.0,2,0.12,38.745049
6,uniform-random,0.12,,,0.0,94.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,42.52985
6,uniform-random,0.12,,,0.2,94.0,14.166667,0.060025,0.129814,0.171314,0.2,0.12,0.12,0.0,2,0.12,33.592785
6,uniform-random,0.12,,,0.6,94.0,41.666667,0.180074,0.38749,0.509255,0.6,0.12,0.12,0.0,2,0.12,44.722973
6,uniform-random,0.12,,,0.0,96.0,0.0,0.0,0.0,0.0,,0.12,0.12,0.0,2,0.12,45.556184
6,uniform-random,0.12,,,0.2,96.0,16.166667,0.069362,0.14953,0.176742,0.2,0.12,0.12,0.0,2,0.12,35.332058
6,uniform-random,0.12,,,0.6,96.0,48.0,0.208086,0.44742,0.530226,0.6,0.12,0.12,0.0,2,0.12,41.217055
4,high-grade-bias,0.4,0.28,3.333333,0.0,4.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,39.286119
4,high-grade-bias,0.4,0.28,3.333333,0.2,4.0,7.166667,0.019826,0.072309,0.082721,0.2,0.4,0.4,0.0,2,0.12,33.680902
4,high-grade-bias,0.4,0.28,3.333333,0.6,4.0,21.166667,0.059477,0.216146,0.248163,0.6,0.4,0.4,0.0,2,0.12,50.483158
4,high-grade-bias,0.4,0.28,3.333333,0.0,6.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,41.124628
4,high-grade-bias,0.4,0.28,3.333333,0.2,6.0,6.666667,0.017355,0.064219,0.086259,0.2,0.4,0.4,0.0,2,0.12,44.379625
4,high-grade-bias,0.4,0.28,3.333333,0.6,6.0,18.833333,0.052065,0.189923,0.25409,0.6,0.4,0.4,0.0,2,0.12,39.579585
4,high-grade-bias,0.4,0.28,3.333333,0.0,8.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,38.578718
4,high-grade-bias,0.4,0.28,3.333333,0.2,8.0,7.666667,0.020627,0.075726,0.086857,0.2,0.4,0.4,0.0,2,0.12,37.688459
4,high-grade-bias,0.4,0.28,3.333333,0.6,8.0,22.166667,0.061882,0.225224,0.255882,0.6,0.4,0.4,0.0,2,0.12,37.003371
4,high-grade-bias,0.4,0.28,3.333333,0.0,10.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,47.552983
4,high-grade-bias,0.4,0.28,3.333333,0.2,10.0,7.833333,0.021174,0.077647,0.086027,0.2,0.4,0.4,0.0,2,0.12,46.207681
4,high-grade-bias,0.4,0.28,3.333333,0.6,10.0,22.666667,0.063522,0.230986,0.253392,0.6,0.4,0.4,0.0,2,0.12,40.2832
4,high-grade-bias,0.4,0.28,3.333333,0.0,12.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,35.341095
4,high-grade-bias,0.4,0.28,3.333333,0.2,12.0,7.0,0.018278,0.067584,0.087611,0.2,0.4,0.4,0.0,2,0.12,33.523371
4,high-grade-bias,0.4,0.28,3.333333,0.6,12.0,19.666667,0.054834,0.199627,0.258146,0.6,0.4,0.4,0.0,2,0.12,38.429104
4,high-grade-bias,0.4,0.28,3.333333,0.0,14.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,35.165946
4,high-grade-bias,0.4,0.28,3.333333,0.2,14.0,7.0,0.018769,0.068961,0.086367,0.2,0.4,0.4,0.0,2,0.12,42.584421
4,high-grade-bias,0.4,0.28,3.333333,0.6,14.0,20.166667,0.056308,0.204928,0.254414,0.6,0.4,0.4,0.0,2,0.12,34.192257
4,high-grade-bias,0.4,0.28,3.333333,0.0,16.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,36.752309
4,high-grade-bias,0.4,0.28,3.333333,0.2,16.0,7.166667,0.018858,0.0696,0.087317,0.2,0.4,0.4,0.0,2,0.12,39.853457
4,high-grade-bias,0.4,0.28,3.333333,0.6,16.0,20.333333,0.056575,0.206067,0.257263,0.6,0.4,0.4,0.0,2,0.12,55.671668
4,high-grade-bias,0.4,0.28,3.333333,0.0,18.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,40.388384
4,high-grade-bias,0.4,0.28,3.333333,0.2,18.0,7.333333,0.020127,0.073543,0.087474,0.2,0.4,0.4,0.0,2,0.12,42.891919
4,high-grade-bias,0.4,0.28,3.333333,0.6,18.0,21.5,0.060381,0.219456,0.257733,0.6,0.4,0.4,0.0,2,0.12,41.53911
4,high-grade-bias,0.4,0.28,3.333333,0.0,20.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,42.594661
4,high-grade-bias,0.4,0.28,3.333333,0.2,20.0,8.166667,0.021596,0.079611,0.086027,0.2,0.4,0.4,0.0,2,0.12,41.979445
4,high-grade-bias,0.4,0.28,3.333333,0.6,20.0,23.166667,0.064789,0.235706,0.253392,0.6,0.4,0.4,0.0,2,0.12,39.262283
4,high-grade-bias,0.4,0.28,3.333333,0.0,22.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,40.869793
4,high-grade-bias,0.4,0.28,3.333333,0.2,22.0,7.0,0.018341,0.067761,0.087533,0.2,0.4,0.4,0.0,2,0.12,42.656485
4,high-grade-bias,0.4,0.28,3.333333,0.6,22.0,19.666667,0.055023,0.200157,0.257912,0.6,0.4,0.4,0.0,2,0.12,31.089255
4,high-grade-bias,0.4,0.28,3.333333,0.0,24.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,44.973241
4,high-grade-bias,0.4,0.28,3.333333,0.2,24.0,6.666667,0.018104,0.066316,0.082456,0.2,0.4,0.4,0.0,2,0.12,45.217751
4,high-grade-bias,0.4,0.28,3.333333,0.6,24.0,19.5,0.054312,0.197777,0.247368,0.6,0.4,0.4,0.0,2,0.12,36.160427
4,high-grade-bias,0.4,0.28,3.333333,0.0,26.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,36.954034
4,high-grade-bias,0.4,0.28,3.333333,0.2,26.0,7.5,0.019484,0.072134,0.086545,0.2,0.4,0.4,0.0,2,0.12,42.033629
4,high-grade-bias,0.4,0.28,3.333333,0.6,26.0,21.0,0.058453,0.212887,0.254948,0.6,0.4,0.4,0.0,2,0.12,44.671292
4,high-grade-bias,0.4,0.28,3.333333,0.0,28.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,43.329554
4,high-grade-bias,0.4,0.28,3.333333,0.2,28.0,6.833333,0.018384,0.067492,0.082334,0.2,0.4,0.4,0.0,2,0.12,37.832714
4,high-grade-bias,0.4,0.28,3.333333,0.6,28.0,19.833333,0.055153,0.200913,0.247003,0.6,0.4,0.4,0.0,2,0.12,41.819083
4,high-grade-bias,0.4,0.28,3.333333,0.0,30.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,47.239315
4,high-grade-bias,0.4,0.28,3.333333,0.2,30.0,8.333333,0.022775,0.083302,0.086027,0.2,0.4,0.4,0.0,2,0.12,35.032485
4,high-grade-bias,0.4,0.28,3.333333,0.6,30.0,24.333333,0.068325,0.248342,0.253392,0.6,0.4,0.4,0.0,2,0.12,38.742676
4,high-grade-bias,0.4,0.28,3.333333,0.0,32.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,31.725916
4,high-grade-bias,0.4,0.28,3.333333,0.2,32.0,6.0,0.01591,0.058611,0.086135,0.2,0.4,0.4,0.0,2,0.12,41.588687
4,high-grade-bias,0.4,0.28,3.333333,0.6,32.0,17.166667,0.047731,0.173879,0.253717,0.6,0.4,0.4,0.0,2,0.12,47.885735
4,high-grade-bias,0.4,0.28,3.333333,0.0,34.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,41.015607
4,high-grade-bias,0.4,0.28,3.333333,0.2,34.0,7.5,0.020095,0.073843,0.086163,0.2,0.4,0.4,0.0,2,0.12,34.515414
4,high-grade-bias,0.4,0.28,3.333333,0.6,34.0,21.666667,0.060283,0.219575,0.253802,0.6,0.4,0.4,0.0,2,0.12,31.022667
4,high-grade-bias,0.4,0.28,3.333333,0.0,36.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,31.701123
4,high-grade-bias,0.4,0.28,3.333333,0.2,36.0,6.5,0.016986,0.062794,0.086259,0.2,0.4,0.4,0.0,2,0.12,37.389207
4,high-grade-bias,0.4,0.28,3.333333,0.6,36.0,18.333333,0.050957,0.185649,0.25409,0.6,0.4,0.4,0.0,2,0.12,42.077582
4,high-grade-bias,0.4,0.28,3.333333,0.0,38.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,33.533487
4,high-grade-bias,0.4,0.28,3.333333,0.2,38.0,7.833333,0.021192,0.077697,0.087395,0.2,0.4,0.4,0.0,2,0.12,39.760253
4,high-grade-bias,0.4,0.28,3.333333,0.6,38.0,22.666667,0.063576,0.231137,0.257499,0.6,0.4,0.4,0.0,2,0.12,45.086732
4,high-grade-bias,0.4,0.28,3.333333,0.0,40.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,40.64515
4,high-grade-bias,0.4,0.28,3.333333,0.2,40.0,7.5,0.020248,0.074274,0.086027,0.2,0.4,0.4,0.0,2,0.12,37.849283
4,high-grade-bias,0.4,0.28,3.333333,0.6,40.0,21.666667,0.060745,0.220867,0.253392,0.6,0.4,0.4,0.0,2,0.12,32.933381
4,high-grade-bias,0.4,0.28,3.333333,0.0,42.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,31.848915
4,high-grade-bias,0.4,0.28,3.333333,0.2,42.0,7.333333,0.019129,0.070749,0.087631,0.2,0.4,0.4,0.0,2,0.12,39.548466
4,high-grade-bias,0.4,0.28,3.333333,0.6,42.0,20.5,0.057387,0.208731,0.258207,0.6,0.4,0.4,0.0,2,0.12,46.314089
4,high-grade-bias,0.4,0.28,3.333333,0.0,44.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,42.528415
4,high-grade-bias,0.4,0.28,3.333333,0.2,44.0,6.333333,0.017302,0.063289,0.082456,0.2,0.4,0.4,0.0,2,0.12,41.842685
4,high-grade-bias,0.4,0.28,3.333333,0.6,44.0,18.5,0.051906,0.188695,0.247368,0.6,0.4,0.4,0.0,2,0.12,42.041349
4,high-grade-bias,0.4,0.28,3.333333,0.0,46.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,34.930706
4,high-grade-bias,0.4,0.28,3.333333,0.2,46.0,7.666667,0.019983,0.073922,0.08721,0.2,0.4,0.4,0.0,2,0.12,34.354383
4,high-grade-bias,0.4,0.28,3.333333,0.6,46.0,21.5,0.05995,0.218249,0.256943,0.6,0.4,0.4,0.0,2,0.12,43.022335
4,high-grade-bias,0.4,0.28,3.333333,0.0,48.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,39.408465
4,high-grade-bias,0.4,0.28,3.333333,0.2,48.0,6.666667,0.018141,0.066419,0.082334,0.2,0.4,0.4,0.0,2,0.12,40.589048
4,high-grade-bias,0.4,0.28,3.333333,0.6,48.0,19.666667,0.054422,0.198476,0.247003,0.6,0.4,0.4,0.0,2,0.12,38.69459
4,high-grade-bias,0.4,0.28,3.333333,0.0,50.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,42.154236
4,high-grade-bias,0.4,0.28,3.333333,0.2,50.0,8.5,0.022977,0.084257,0.086027,0.2,0.4,0.4,0.0,2,0.12,43.602907
4,high-grade-bias,0.4,0.28,3.333333,0.6,50.0,24.5,0.068931,0.250428,0.253392,0.6,0.4,0.4,0.0,2,0.12,33.480426
4,high-grade-bias,0.4,0.28,3.333333,0.0,52.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,35.891309
4,high-grade-bias,0.4,0.28,3.333333,0.2,52.0,6.0,0.015867,0.058491,0.086135,0.2,0.4,0.4,0.0,2,0.12,42.328401
4,high-grade-bias,0.4,0.28,3.333333,0.6,52.0,17.166667,0.047602,0.173521,0.253717,0.6,0.4,0.4,0.0,2,0.12,40.168905
4,high-grade-bias,0.4,0.28,3.333333,0.0,54.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,38.01825
4,high-grade-bias,0.4,0.28,3.333333,0.2,54.0,7.166667,0.019826,0.072309,0.082721,0.2,0.4,0.4,0.0,2,0.12,33.746979
4,high-grade-bias,0.4,0.28,3.333333,0.6,54.0,21.166667,0.059477,0.216146,0.248163,0.6,0.4,0.4,0.0,2,0.12,37.782707
4,high-grade-bias,0.4,0.28,3.333333,0.0,56.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,38.033941
4,high-grade-bias,0.4,0.28,3.333333,0.2,56.0,6.666667,0.017355,0.064219,0.086259,0.2,0.4,0.4,0.0,2,0.12,44.244777
4,high-grade-bias,0.4,0.28,3.333333,0.6,56.0,18.833333,0.052065,0.189923,0.25409,0.6,0.4,0.4,0.0,2,0.12,38.043575
4,high-grade-bias,0.4,0.28,3.333333,0.0,58.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,38.210784
4,high-grade-bias,0.4,0.28,3.333333,0.2,58.0,7.666667,0.020627,0.075726,0.086857,0.2,0.4,0.4,0.0,2,0.12,34.920194
4,high-grade-bias,0.4,0.28,3.333333,0.6,58.0,22.166667,0.061882,0.225224,0.255882,0.6,0.4,0.4,0.0,2,0.12,33.518279
4,high-grade-bias,0.4,0.28,3.333333,0.0,60.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,32.757793
4,high-grade-bias,0.4,0.28,3.333333,0.2,60.0,7.833333,0.021174,0.077647,0.086027,0.2,0.4,0.4,0.0,2,0.12,34.983982
4,high-grade-bias,0.4,0.28,3.333333,0.6,60.0,22.666667,0.063522,0.230986,0.253392,0.6,0.4,0.4,0.0,2,0.12,40.421871
4,high-grade-bias,0.4,0.28,3.333333,0.0,62.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,67.665042
4,high-grade-bias,0.4,0.28,3.333333,0.2,62.0,7.0,0.018278,0.067584,0.087611,0.2,0.4,0.4,0.0,2,0.12,44.435884
4,high-grade-bias,0.4,0.28,3.333333,0.6,62.0,19.666667,0.054834,0.199627,0.258146,0.6,0.4,0.4,0.0,2,0.12,40.230335
4,high-grade-bias,0.4,0.28,3.333333,0.0,64.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,33.047332
4,high-grade-bias,0.4,0.28,3.333333,0.2,64.0,7.0,0.018769,0.068961,0.086367,0.2,0.4,0.4,0.0,2,0.12,37.718037
4,high-grade-bias,0.4,0.28,3.333333,0.6,64.0,20.166667,0.056308,0.204928,0.254414,0.6,0.4,0.4,0.0,2,0.12,47.903885
4,high-grade-bias,0.4,0.28,3.333333,0.0,66.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,41.684398
4,high-grade-bias,0.4,0.28,3.333333,0.2,66.0,7.166667,0.018858,0.0696,0.087317,0.2,0.4,0.4,0.0,2,0.12,51.111322
4,high-grade-bias,0.4,0.28,3.333333,0.6,66.0,20.333333,0.056575,0.206067,0.257263,0.6,0.4,0.4,0.0,2,0.12,50.713802
4,high-grade-bias,0.4,0.28,3.333333,0.0,68.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,39.434804
4,high-grade-bias,0.4,0.28,3.333333,0.2,68.0,7.333333,0.020127,0.073543,0.087474,0.2,0.4,0.4,0.0,2,0.12,34.341598
4,high-grade-bias,0.4,0.28,3.333333,0.6,68.0,21.5,0.060381,0.219456,0.257733,0.6,0.4,0.4,0.0,2,0.12,43.918937
4,high-grade-bias,0.4,0.28,3.333333,0.0,70.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,41.988243
4,high-grade-bias,0.4,0.28,3.333333,0.2,70.0,8.166667,0.021596,0.079611,0.086027,0.2,0.4,0.4,0.0,2,0.12,36.813488
4,high-grade-bias,0.4,0.28,3.333333,0.6,70.0,23.166667,0.064789,0.235706,0.253392,0.6,0.4,0.4,0.0,2,0.12,37.933727
4,high-grade-bias,0.4,0.28,3.333333,0.0,72.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,39.007534
4,high-grade-bias,0.4,0.28,3.333333,0.2,72.0,7.0,0.018341,0.067761,0.087533,0.2,0.4,0.4,0.0,2,0.12,41.200874
4,high-grade-bias,0.4,0.28,3.333333,0.6,72.0,19.666667,0.055023,0.200157,0.257912,0.6,0.4,0.4,0.0,2,0.12,42.433547
4,high-grade-bias,0.4,0.28,3.333333,0.0,74.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,40.196484
4,high-grade-bias,0.4,0.28,3.333333,0.2,74.0,6.666667,0.018104,0.066316,0.082456,0.2,0.4,0.4,0.0,2,0.12,42.641052
4,high-grade-bias,0.4,0.28,3.333333,0.6,74.0,19.5,0.054312,0.197777,0.247368,0.6,0.4,0.4,0.0,2,0.12,30.900964
4,high-grade-bias,0.4,0.28,3.333333,0.0,76.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,31.407544
4,high-grade-bias,0.4,0.28,3.333333,0.2,76.0,7.5,0.019484,0.072134,0.086545,0.2,0.4,0.4,0.0,2,0.12,38.200611
4,high-grade-bias,0.4,0.28,3.333333,0.6,76.0,21.0,0.058453,0.212887,0.254948,0.6,0.4,0.4,0.0,2,0.12,40.149949
4,high-grade-bias,0.4,0.28,3.333333,0.0,78.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,34.953724
4,high-grade-bias,0.4,0.28,3.333333,0.2,78.0,6.833333,0.018384,0.067492,0.082334,0.2,0.4,0.4,0.0,2,0.12,42.557424
4,high-grade-bias,0.4,0.28,3.333333,0.6,78.0,19.833333,0.055153,0.200913,0.247003,0.6,0.4,0.4,0.0,2,0.12,43.457038
4,high-grade-bias,0.4,0.28,3.333333,0.0,80.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,40.05931
4,high-grade-bias,0.4,0.28,3.333333,0.2,80.0,8.333333,0.022775,0.083302,0.086027,0.2,0.4,0.4,0.0,2,0.12,36.13258
4,high-grade-bias,0.4,0.28,3.333333,0.6,80.0,24.333333,0.068325,0.248342,0.253392,0.6,0.4,0.4,0.0,2,0.12,43.181775
4,high-grade-bias,0.4,0.28,3.333333,0.0,82.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,40.13526
4,high-grade-bias,0.4,0.28,3.333333,0.2,82.0,6.0,0.01591,0.058611,0.086135,0.2,0.4,0.4,0.0,2,0.12,43.185655
4,high-grade-bias,0.4,0.28,3.333333,0.6,82.0,17.166667,0.047731,0.173879,0.253717,0.6,0.4,0.4,0.0,2,0.12,39.933861
4,high-grade-bias,0.4,0.28,3.333333,0.0,84.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,37.70931
4,high-grade-bias,0.4,0.28,3.333333,0.2,84.0,7.5,0.020095,0.073843,0.086163,0.2,0.4,0.4,0.0,2,0.12,46.212614
4,high-grade-bias,0.4,0.28,3.333333,0.6,84.0,21.666667,0.060283,0.219575,0.253802,0.6,0.4,0.4,0.0,2,0.12,34.693588
4,high-grade-bias,0.4,0.28,3.333333,0.0,86.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,43.226975
4,high-grade-bias,0.4,0.28,3.333333,0.2,86.0,6.5,0.016986,0.062794,0.086259,0.2,0.4,0.4,0.0,2,0.12,45.938427
4,high-grade-bias,0.4,0.28,3.333333,0.6,86.0,18.333333,0.050957,0.185649,0.25409,0.6,0.4,0.4,0.0,2,0.12,41.498501
4,high-grade-bias,0.4,0.28,3.333333,0.0,88.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,38.91154
4,high-grade-bias,0.4,0.28,3.333333,0.2,88.0,7.833333,0.021192,0.077697,0.087395,0.2,0.4,0.4,0.0,2,0.12,40.059891
4,high-grade-bias,0.4,0.28,3.333333,0.6,88.0,22.666667,0.063576,0.231137,0.257499,0.6,0.4,0.4,0.0,2,0.12,36.492486
4,high-grade-bias,0.4,0.28,3.333333,0.0,90.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,54.437775
4,high-grade-bias,0.4,0.28,3.333333,0.2,90.0,7.5,0.020248,0.074274,0.086027,0.2,0.4,0.4,0.0,2,0.12,48.196434
4,high-grade-bias,0.4,0.28,3.333333,0.6,90.0,21.666667,0.060745,0.220867,0.253392,0.6,0.4,0.4,0.0,2,0.12,39.540559
4,high-grade-bias,0.4,0.28,3.333333,0.0,92.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,44.757148
4,high-grade-bias,0.4,0.28,3.333333,0.2,92.0,7.333333,0.019129,0.070749,0.087631,0.2,0.4,0.4,0.0,2,0.12,38.22952
4,high-grade-bias,0.4,0.28,3.333333,0.6,92.0,20.5,0.057387,0.208731,0.258207,0.6,0.4,0.4,0.0,2,0.12,42.896621
4,high-grade-bias,0.4,0.28,3.333333,0.0,94.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,41.50227
4,high-grade-bias,0.4,0.28,3.333333,0.2,94.0,6.333333,0.017302,0.063289,0.082456,0.2,0.4,0.4,0.0,2,0.12,34.063373
4,high-grade-bias,0.4,0.28,3.333333,0.6,94.0,18.5,0.051906,0.188695,0.247368,0.6,0.4,0.4,0.0,2,0.12,40.33003
4,high-grade-bias,0.4,0.28,3.333333,0.0,96.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,43.426396
4,high-grade-bias,0.4,0.28,3.333333,0.2,96.0,7.666667,0.019983,0.073922,0.08721,0.2,0.4,0.4,0.0,2,0.12,43.25922
4,high-grade-bias,0.4,0.28,3.333333,0.6,96.0,21.5,0.05995,0.218249,0.256943,0.6,0.4,0.4,0.0,2,0.12,35.570541
5,high-grade-bias,0.4,0.28,3.333333,0.0,4.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,41.92336
5,high-grade-bias,0.4,0.28,3.333333,0.2,4.0,7.333333,0.019886,0.072867,0.085363,0.2,0.4,0.4,0.0,2,0.12,40.888461
5,high-grade-bias,0.4,0.28,3.333333,0.6,4.0,21.333333,0.059657,0.217039,0.251402,0.6,0.4,0.4,0.0,2,0.12,41.918563
5,high-grade-bias,0.4,0.28,3.333333,0.0,6.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,48.066808
5,high-grade-bias,0.4,0.28,3.333333,0.2,6.0,6.666667,0.017405,0.06436,0.086354,0.2,0.4,0.4,0.0,2,0.12,44.12473
5,high-grade-bias,0.4,0.28,3.333333,0.6,6.0,18.833333,0.052216,0.190346,0.254375,0.6,0.4,0.4,0.0,2,0.12,34.489251
5,high-grade-bias,0.4,0.28,3.333333,0.0,8.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,41.81818
5,high-grade-bias,0.4,0.28,3.333333,0.2,8.0,7.666667,0.020692,0.075905,0.087163,0.2,0.4,0.4,0.0,2,0.12,48.055738
5,high-grade-bias,0.4,0.28,3.333333,0.6,8.0,22.166667,0.062075,0.225763,0.256803,0.6,0.4,0.4,0.0,2,0.12,43.077799
5,high-grade-bias,0.4,0.28,3.333333,0.0,10.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,42.125929
5,high-grade-bias,0.4,0.28,3.333333,0.2,10.0,7.833333,0.021234,0.077816,0.086121,0.2,0.4,0.4,0.0,2,0.12,42.966522
5,high-grade-bias,0.4,0.28,3.333333,0.6,10.0,22.666667,0.063704,0.231495,0.253676,0.6,0.4,0.4,0.0,2,0.12,40.005055
5,high-grade-bias,0.4,0.28,3.333333,0.0,12.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,46.847005
5,high-grade-bias,0.4,0.28,3.333333,0.2,12.0,7.0,0.018336,0.067747,0.087922,0.2,0.4,0.4,0.0,2,0.12,41.943557
5,high-grade-bias,0.4,0.28,3.333333,0.6,12.0,19.666667,0.055008,0.200116,0.259077,0.6,0.4,0.4,0.0,2,0.12,48.86006
5,high-grade-bias,0.4,0.28,3.333333,0.0,14.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,42.118976
5,high-grade-bias,0.4,0.28,3.333333,0.2,14.0,7.0,0.018824,0.069114,0.086672,0.2,0.4,0.4,0.0,2,0.12,43.861701
5,high-grade-bias,0.4,0.28,3.333333,0.6,14.0,20.166667,0.056473,0.205389,0.255328,0.6,0.4,0.4,0.0,2,0.12,48.688503
5,high-grade-bias,0.4,0.28,3.333333,0.0,16.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,49.169926
5,high-grade-bias,0.4,0.28,3.333333,0.2,16.0,7.166667,0.018916,0.069761,0.087626,0.2,0.4,0.4,0.0,2,0.12,48.042452
5,high-grade-bias,0.4,0.28,3.333333,0.6,16.0,20.333333,0.056747,0.206549,0.25819,0.6,0.4,0.4,0.0,2,0.12,42.520138
5,high-grade-bias,0.4,0.28,3.333333,0.0,18.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,38.495171
5,high-grade-bias,0.4,0.28,3.333333,0.2,18.0,7.5,0.020189,0.074106,0.087783,0.2,0.4,0.4,0.0,2,0.12,50.65545
5,high-grade-bias,0.4,0.28,3.333333,0.6,18.0,21.666667,0.060566,0.220366,0.258663,0.6,0.4,0.4,0.0,2,0.12,40.855576
5,high-grade-bias,0.4,0.28,3.333333,0.0,20.0,0.0,0.0,0.0,0.0,,0.4,0.4,0.0,2,0.12,39.963107
5,high-grade-bias,0.4,0.28,3.333333,0.2,20.0,8.166667,0.021659,0.079786,0.086281,0.2,0.4,0.4,0.0,2,0.12,41.223116
5,high-grade-bias,0.4,0.28,3.333333,0.6,20.0,23.166667,0.064977,0.236232,0.254155,0.6,0.4,0.4,0.0,2,0.12,41.898988
